image_id,user_id,
2719385515,24257141@N05,
307009187,25533361@N00,
7712064692,41346951@N05,
2677531588,45842803@N00,
1478860151,21966325@N00,
333955232,60812064@N00,
4350268903,41864721@N00,
5064462975,21096471@N07,
8678834880,80332890@N06,
62685993,44315708@N00,
3390659672,22250090@N08,
7500514872,36612355@N08,
3383792186,27865228@N06,
4175952972,23889619@N04,
195768372,88607481@N00,
5913034708,50946274@N02,
8161169336,62077007@N02,
2665159044,15119648@N04,
9620811364,42438955@N05,
8748405994,40708728@N04,
9423039131,15119648@N04,
8564419930,40143737@N02,
4034124468,95572727@N00,
11923427363,81077673@N00,
7698201932,61033838@N04,
13602415205,62845223@N00,
3195310967,12187843@N07,
7492282626,40143737@N02,
3946093416,23889619@N04,
4881539279,61404197@N00,
6901936700,34920308@N07,
6323384424,95572727@N00,
7697531442,61033838@N04,
4053161849,33363480@N05,
5075292138,27594459@N04,
3009641550,22646823@N08,
8701400022,51433358@N04,
11848466755,23743320@N03,
4252419572,26158205@N04,
181482729,44124425616@N01,
4672392198,31195974@N05,
3530913676,23322134@N02,
2101500901,70323761@N00,
8701392785,46886434@N04,
12071833516,40645538@N00,
10836521695,89487855@N02,
209874145,32744903@N00,
81598853,95492938@N00,
5526586897,60861613@N00,
3617044789,49462908@N00,
4368955452,27712868@N05,
2723403868,99181891@N00,
4371762900,41835797@N05,
4928242487,36196762@N04,
5463614040,9352758@N04,
18648672,35849460@N00,
8369467807,30420396@N03,
1243443501,7256808@N08,
8116056711,17868205@N00,
5324854780,40848766@N06,
2661529460,15119648@N04,
2959186151,41894194462@N01,
3966201223,8816624@N08,
3048376692,27874172@N03,
7495779082,81601419@N08,
7000849287,35703177@N00,
3336788848,26866338@N04,
9468099093,29388713@N04,
4189239614,7539598@N04,
8411639841,54563451@N08,
2269022060,75133058@N00,
3528707966,50509925@N00,
8437462416,11248435@N04,
5129388059,9224879@N06,
5393982272,23566085@N00,
435533081,49503180180@N01,
8516655078,54563451@N08,
5734364677,63114962@N08,
2603291867,22083482@N03,
8638388118,84894254@N03,
8090565179,62077007@N02,
3329754254,8363028@N08,
4836042815,26296445@N05,
3762176395,23609393@N03,
4815025704,7310714@N06,
4693117243,16230215@N08,
5171320647,23322134@N02,
401746672,24183489@N00,
9287868777,9038954@N04,
481970903,32609854@N00,
1454446652,8991878@N08,
489030498,70323761@N00,
3199835055,38687875@N00,
4390630247,7726011@N07,
10683147614,54563451@N08,
5623339500,73645804@N00,
2472544859,8039488@N07,
3571552628,22719916@N03,
9734764159,57054101@N00,
9368453598,40645538@N00,
4058009019,35375520@N07,
5369707646,44345361@N06,
3773081912,36281822@N08,
6820807831,27365066@N02,
7533028118,31246066@N04,
4858267380,16230215@N08,
11184144196,57054101@N00,
4700806778,25425455@N04,
166732821,69877992@N00,
10452055416,68928263@N00,
60868895,49968232@N00,
189341298,74001507@N00,
415448736,95572727@N00,
2664320647,15119648@N04,
2752579722,49503002894@N01,
4715151316,34409164@N06,
2043591154,10786455@N00,
2243837257,12836528@N00,
5989923906,53477219@N02,
5329196293,37049314@N02,
6237175472,31191642@N05,
261353788,88607481@N00,
266237893,70552489@N00,
1287091701,40645538@N00,
3751734223,16230215@N08,
2114289310,35418298@N00,
4581775247,46076152@N05,
8023903659,8342753@N03,
2664740041,15119648@N04,
3013517016,30907269@N05,
3710297393,88595642@N00,
5104199767,62202285@N00,
8438077085,59454670@N07,
3024771568,75133058@N00,
284059600,62223880@N00,
2495641588,23322134@N02,
2508157192,26673055@N06,
2070397498,12836528@N00,
5189263412,24420613@N08,
5465577038,48399297@N04,
2537360973,23688516@N00,
3612081194,22325431@N05,
3520972714,36919288@N08,
2980484498,21822352@N02,
6795376234,46709572@N05,
7091000821,16230215@N08,
2903373514,20383131@N00,
3284583520,71325969@N00,
453012772,97544179@N00,
2153235396,22325431@N05,
2660199637,15119648@N04,
5425981966,94852245@N00,
13303605304,27958543@N05,
5796920828,53395767@N03,
7595819400,75935990@N05,
333725967,72575954@N00,
6745963693,10559879@N00,
4785344409,10017016@N03,
9968289516,70626035@N00,
1577703514,88607481@N00,
4428688046,28567825@N03,
1428155328,57956171@N00,
66712699,90316702@N00,
9318750029,62845223@N00,
11157402444,11248435@N04,
5149562199,42107447@N00,
5364415057,42107447@N00,
10302908905,13514207@N00,
12611930783,47035764@N03,
2780029072,47264866@N00,
4802850507,24882165@N07,
154413633,75133058@N00,
401729139,31496313@N00,
3170308864,22646823@N08,
2718226386,45842803@N00,
2279866880,48391269@N00,
2719595041,37007874@N00,
8450351642,62661503@N07,
2353403924,24420613@N08,
4570486790,36281822@N08,
7352235908,28895419@N00,
4148133978,37382793@N08,
7609788964,42698551@N08,
95247301,81752595@N00,
158142133,61985982@N00,
5514628266,30982194@N05,
1386121153,10652115@N07,
2670585467,99181891@N00,
4523724802,31355686@N00,
2201427534,92366420@N00,
9425753284,15119648@N04,
7472880908,22746515@N02,
10616954304,76509819@N04,
2860073215,41718896@N00,
5350676580,32161522@N05,
3094777442,23322134@N02,
5547355047,26357527@N05,
7632227884,28964535@N08,
2351177030,94852245@N00,
3432174777,10101046@N06,
2506113472,12284993@N00,
6068499819,80487073@N00,
7472824696,54227024@N02,
5590542820,51711390@N08,
1772981749,7382882@N03,
9654155209,45409431@N00,
10958797535,12839626@N04,
2774479193,48784629@N00,
5827178257,42572950@N03,
5915389813,30931517@N03,
4526169502,18583731@N07,
4371741190,49968232@N00,
3641994280,36764355@N00,
456296280,53552950@N00,
4449086455,40143737@N02,
8175920703,22490717@N02,
4191367194,45460389@N07,
2992969303,33442021@N00,
5263929842,50128414@N05,
636420864,44124401641@N01,
2200901483,8976388@N04,
2380488965,9624992@N04,
12079305635,40708728@N04,
3383629917,83346641@N00,
4843222591,52575227@N08,
1496544344,34107995@N00,
3723951106,30809864@N06,
5574025940,47201412@N02,
5023104207,94852245@N00,
13057009443,47035764@N03,
2832281165,78271307@N00,
9641265381,41141575@N03,
5718402858,15515514@N06,
8275878516,59852454@N03,
11295459385,46944516@N00,
5677442883,44239172@N03,
8061453530,70323761@N00,
2090629759,12836528@N00,
263948300,49722723@N00,
151020719,49968232@N00,
8725203821,73295603@N00,
5778743644,70323761@N00,
5980282031,45152500@N00,
5779559565,53395767@N03,
3601313864,25704219@N04,
5859071500,52499764@N00,
9340993991,40927340@N03,
6514397931,9325692@N02,
4871455214,10259776@N00,
5395597498,38838670@N08,
38837128,49968232@N00,
11863903303,34450190@N08,
192157385,70323761@N00,
2422210713,18161271@N00,
3978793359,8989759@N06,
6918030913,8865243@N02,
2231748230,49968232@N00,
9944568085,29069717@N02,
643081912,44124401641@N01,
6198165081,61290640@N08,
6151661789,40143737@N02,
8782322671,56594044@N06,
1710318483,61615889@N00,
370985562,88543347@N00,
4122745259,17673247@N07,
4582789354,36495803@N05,
8704719170,62845223@N00,
5258701957,22841923@N02,
8373321286,7992704@N05,
4887548793,36196762@N04,
8661748663,61718807@N07,
212438101,34708734@N00,
12703837055,99172002@N08,
8895786795,10288162@N07,
11988258543,56052306@N06,
484233423,84861864@N00,
11199389814,11248435@N04,
5757269230,41346951@N05,
1398645538,20792787@N00,
6203215052,55287667@N02,
7001655496,52957117@N04,
3972229723,10101046@N06,
4549399886,27865228@N06,
270904893,11394125@N00,
4101974109,22746515@N02,
2200708233,53074617@N00,
34435431,29529678@N00,
3539094452,23322134@N02,
11871653773,63894760@N00,
2627299951,7762644@N04,
8520330523,62077007@N02,
9735218077,40645538@N00,
2288684716,84992687@N00,
3391266858,40645538@N00,
8290138543,35703177@N00,
8756516312,12665318@N07,
9933927445,68397968@N07,
7891631896,31687107@N07,
382704027,66606673@N00,
420145274,44124425616@N01,
8468040521,41111966@N04,
7751741724,51102985@N02,
4353835769,48973657@N00,
97537592,49968232@N00,
9451496161,83862020@N03,
8552014911,69119877@N03,
7451988874,35557234@N07,
87656233,15855735@N00,
9518105794,67297566@N02,
9223771001,21604182@N04,
2652900226,52499764@N00,
4932238327,23322134@N02,
7733438092,57567419@N00,
7083838189,61718807@N07,
8249641636,51102985@N02,
3219237553,8051459@N02,
9030286636,57638320@N00,
69502735,53043272@N00,
7697028728,61033838@N04,
3304358796,74743437@N00,
305088372,46026252@N00,
50304563,10155443@N00,
12220321294,47035764@N03,
5876154463,64540855@N07,
9423185959,15119648@N04,
6125411034,14473732@N00,
11283362855,28101476@N07,
6802973102,53093282@N03,
9422983639,15119648@N04,
5807817871,53371251@N08,
2703848110,12836528@N00,
8218146752,38922255@N08,
144832982,41216460@N00,
3573884469,10101046@N06,
5716394887,60057912@N00,
8108878409,62202285@N00,
4230549644,84493444@N00,
4724527842,74783045@N00,
3945415561,36919288@N08,
8436108109,34948727@N00,
4583973773,37163656@N06,
8673207129,11248435@N04,
4547289354,29528454@N04,
6001018465,57254022@N03,
9950997815,40927340@N03,
523157609,8581973@N02,
3464174216,40326422@N00,
6144668051,40927340@N03,
414366690,68076636@N00,
9869440833,94085795@N08,
2217652480,22490717@N02,
7697790504,61033838@N04,
8283090297,61033838@N04,
11336131743,35703177@N00,
3045544863,40645538@N00,
10172969723,47735293@N06,
3830902458,23322134@N02,
224782755,32744903@N00,
2783489461,47264866@N00,
3460863833,8755284@N03,
5188623761,48450255@N08,
404868880,45409431@N00,
5517117021,30809864@N06,
9733513525,62077007@N02,
4987733304,39415781@N06,
4837713556,73295603@N00,
503252386,92461421@N00,
10671993875,44345361@N06,
290246032,16231096@N00,
233612152,62223880@N00,
9633369153,101009933@N05,
12965001654,46257718@N02,
1315469094,94852245@N00,
8170595163,85264217@N04,
3706977488,77316550@N00,
13242901483,21403039@N06,
528108569,21861018@N00,
9698527617,42318151@N08,
3223548916,49503002894@N01,
4359755949,24894289@N08,
4151844556,23889619@N04,
25743537,49968232@N00,
2116697387,12519225@N03,
12160235334,50536298@N08,
2206401346,88607481@N00,
3219701138,45842803@N00,
780222144,63494888@N00,
2131704067,95572727@N00,
1047113128,50694521@N00,
2451265129,88607481@N00,
12428335905,89487855@N02,
9449614394,23743320@N03,
5061987831,60298464@N00,
1656106297,87622946@N00,
2575603073,45842803@N00,
6534503971,7202153@N03,
3028988380,25725360@N05,
11007370894,46944516@N00,
2116675741,12519225@N03,
6834292315,40143737@N02,
2137136193,12839626@N04,
2398829081,30201239@N00,
2148712619,10581663@N08,
2842686843,20383131@N00,
121208582,37047507@N00,
244897609,40279823@N00,
2749137528,47757737@N00,
3974015801,28402283@N07,
4127401131,38838670@N08,
5848039375,9019841@N08,
5639660019,53395767@N03,
4348297444,31910582@N05,
6498938865,46155474@N00,
8653521772,72747831@N00,
4354600772,48973657@N00,
3073676436,99771506@N00,
4698434786,41185766@N03,
5896504098,95572727@N00,
4110740430,27917561@N00,
6393733485,80487073@N00,
4206839961,25147513@N04,
448256726,95572727@N00,
3871652853,36919288@N08,
3359124510,22338756@N03,
11884722533,8070463@N03,
170151875,22017189@N00,
7118347305,62845223@N00,
4496577506,49879584@N00,
3390818911,44124348109@N01,
6883069493,37010090@N04,
13815124854,27988337@N00,
97593463,49968232@N00,
5222053879,27027945@N07,
9213831637,28650594@N03,
5778019169,9161595@N03,
5945795855,12836528@N00,
6109237091,45964493@N04,
5340453055,29142454@N06,
6764058985,41284017@N08,
9685242447,62077007@N02,
224255145,13329406@N00,
3007282828,10606497@N06,
4579863291,9161595@N03,
8116062144,17868205@N00,
12426634314,8340348@N07,
9646076673,95012188@N02,
4954276442,28463359@N08,
3855207828,21144640@N00,
4269845996,45842803@N00,
9784293955,38631566@N08,
3772343082,14589121@N00,
9734194995,37435081@N03,
4440459214,36281822@N08,
6170712949,52900873@N07,
11433803416,59852454@N03,
2680217832,9019841@N08,
1374123820,83646108@N00,
8244471598,61033838@N04,
3668923101,21366409@N00,
5961260280,57567419@N00,
5111589941,41463627@N05,
3547777395,36783643@N05,
3779675345,36919288@N08,
4328390272,9049083@N04,
3759375253,21400340@N05,
2512727623,15745225@N00,
254138088,51035555243@N01,
3097708916,21729634@N02,
2294955240,91779914@N00,
8059399285,62077007@N02,
306845976,97303475@N00,
5165086682,36196762@N04,
2980585900,27112342@N03,
7647950576,15119648@N04,
5777382829,9161595@N03,
8444616313,16230215@N08,
6446348127,46112049@N02,
5294458465,94852245@N00,
5064146527,51216897@N07,
2697406615,71401718@N00,
1590306962,19322720@N00,
2477714696,70323761@N00,
213093566,37047507@N00,
2108987446,60364452@N00,
13624286324,56594044@N06,
491792706,52971398@N00,
2355878576,87857621@N00,
164629429,87533529@N00,
4484319805,94852245@N00,
6378632281,22051798@N03,
13949572172,62845223@N00,
3093763311,10101046@N06,
10235305273,105144895@N07,
11594059974,39513508@N06,
371178949,46956797@N00,
3857845956,38869431@N00,
2597419664,9928012@N03,
6960021530,59525924@N05,
165298545,81177767@N00,
3598804344,39208526@N08,
31751979,94261979@N00,
3943734270,71401718@N00,
7854971382,80487073@N00,
3818230214,7369050@N05,
8674168589,53601471@N08,
2116306811,79053562@N00,
480100021,39804614253@N01,
5865313111,38518750@N00,
156729479,75133058@N00,
143688152,33377700@N00,
3785190850,41754875@N00,
6543606043,27346873@N04,
6751571539,7539598@N04,
5256379077,23889619@N04,
4930721105,36196762@N04,
7470783012,41346951@N05,
2665532092,15119648@N04,
9311713419,54563451@N08,
2915441369,14646075@N03,
9721447596,31173559@N07,
9603821913,63894760@N00,
163526939,56823778@N00,
1183398268,11755553@N08,
9423025217,15119648@N04,
2729871104,8896896@N07,
3623823645,22182159@N03,
7550719774,44284392@N04,
176607587,36613169@N00,
11403027774,40927340@N03,
10617543444,12836528@N00,
3726603162,7311859@N05,
2827894886,23322134@N02,
4583331955,30364906@N08,
6334220030,32604460@N08,
4332476023,45842803@N00,
190904066,42354740@N00,
7697535012,61033838@N04,
5964303120,19953384@N00,
5048430738,48395282@N03,
9525661728,23566085@N00,
5254952285,52193570@N04,
7751005668,56052306@N06,
4007326854,9161595@N03,
4796626742,45842803@N00,
3762258697,23791504@N08,
174267553,78425154@N00,
3610939232,37201314@N07,
8016158937,41346951@N05,
13358267815,82930663@N08,
3643936053,30326207@N00,
3834613689,31338349@N02,
7183569958,23812004@N03,
330328419,13021029@N00,
2853981720,31355686@N00,
7016949021,31348155@N03,
7647519638,15119648@N04,
12299908466,23743320@N03,
11422690735,57761648@N02,
13067900475,12706161@N03,
9289546598,10288162@N07,
6315565204,9822107@N08,
2664272823,15119648@N04,
12194972834,29069717@N02,
136629036,61901019@N00,
2905212450,23322134@N02,
5145466874,26782864@N00,
2230888734,13066221@N03,
9595428977,45410162@N04,
9256887511,54563451@N08,
3971064225,49968232@N00,
7352263906,28895419@N00,
8637565157,61290640@N08,
9229399955,48973657@N00,
5737679167,39311243@N05,
3502028206,31471648@N06,
4450119233,37049314@N02,
6115702020,15642712@N02,
3392218554,10362153@N03,
2661168082,15119648@N04,
6519945597,67575879@N03,
4535314544,29528454@N04,
2557341704,26673055@N06,
8279486662,61290640@N08,
242199760,40279823@N00,
9431236541,85608594@N00,
7815215806,22490717@N02,
4850025129,50946274@N02,
11032870335,30201239@N00,
2958082338,22646823@N08,
4404284129,16230215@N08,
6795869239,92095273@N00,
2878178814,69727315@N00,
2676254399,15119648@N04,
3330663573,94852245@N00,
2139851900,84387357@N00,
8090906590,38838670@N08,
4506897420,37753256@N08,
5949899302,53395767@N03,
3255244044,34170343@N02,
7700432068,54563451@N08,
13897784816,34915341@N04,
309982503,84153616@N00,69017,5503,70265,1445025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6782750411,59886204@N08,
3576357107,14111752@N07,
2699201844,9619972@N08,
3613814436,83346641@N00,
5391507982,50128414@N05,
4172439239,40143737@N02,
8610013721,66457415@N04,
12293222643,79801136@N02,
2817412715,87857621@N00,
4682442670,36281822@N08,
1568138818,13910409@N05,
2129545990,30201239@N00,
2627926815,52971398@N00,
8196900768,46886434@N04,
2840444391,21678183@N03,
3578147519,23322134@N02,
3657480448,8209088@N07,
516223311,33834913@N00,
1397997838,49968232@N00,
9508867047,49217637@N03,
192877346,96705590@N00,
12846989605,85608594@N00,
11181991264,31687107@N07,
11515881766,56594044@N06,
7366058132,28752865@N08,
5057104028,45713725@N00,
2274037365,94852245@N00,
12437411543,95012188@N02,
2235883654,12285897@N00,
11079927185,27365066@N02,
5090231518,7941044@N06,
310472271,88562024@N00,
2230960648,8991878@N08,
7682101844,40143737@N02,
2202122510,62223880@N00,
9438942166,15119648@N04,
2062536399,9526245@N08,
8446828017,48973657@N00,
4347882650,94246031@N00,
5779715904,9161595@N03,
346073,75484454@N00,
403173363,24183489@N00,
2888437816,24800403@N02,
391401898,60347638@N00,
84892084,81787495@N00,
5784211434,44242222@N07,
6072967361,75663296@N00,
2886853530,23322134@N02,
7506999282,12278984@N02,
2348583304,94852245@N00,
7562320814,40708728@N04,
9476041479,8185633@N07,
10803076125,30420396@N03,
5093898237,37527143@N03,
6809889782,52254014@N00,
11346942113,54563451@N08,
6198670574,61290640@N08,
3733869428,8987759@N07,
4896956109,52890443@N02,
5814382843,62077007@N02,
4195352756,24882165@N07,
3992852742,27467292@N03,
4178010512,26104563@N00,
4928542674,36196762@N04,
1103926660,70323761@N00,
4087073789,32132568@N06,
11381702126,87284921@N00,
5936089539,52499764@N00,
152369887,49968232@N00,
5840577943,51019157@N04,
4666035570,36281822@N08,
4716094929,14497446@N02,
5388358235,22490717@N02,
4467028819,42035325@N00,
11208924786,8383928@N06,
121691990,87857621@N00,
3038188697,99058495@N00,
8112956181,41346951@N05,
7205697304,10816734@N03,
415997603,17568422@N00,
3317162887,30996501@N07,
4028160820,10506540@N07,
9365646125,26811962@N05,
325826194,71865026@N00,
8544056651,43812360@N05,
8273142978,29061579@N04,
2445772183,11152639@N07,
4172223634,45842803@N00,
9488170028,11248435@N04,
4193314784,23889619@N04,
3559547348,49968232@N00,
4854751075,22879225@N05,
7888399586,44028103@N07,
207489577,17677513@N00,
2215954933,83542829@N00,
2661148634,15119648@N04,
8569755646,48725084@N02,
4659755834,36281822@N08,
6352837700,16230215@N08,
254006634,44124425616@N01,
6912948733,26296445@N05,
4314092812,45149374@N04,
9904757203,93965477@N02,
9477852979,23743320@N03,
5397524082,9729909@N07,
5033873941,80487073@N00,
8229116265,62077007@N02,
3060115931,94632411@N00,
5115488684,43522668@N07,
8420231420,89062595@N08,
8368552550,16230215@N08,
8079564953,7380141@N04,
3937655848,24501913@N04,
5630127849,13112347@N02,
3295243099,71401718@N00,
7187362494,70961014@N00,
2550448254,98964418@N00,
2970326811,94852245@N00,
5335437504,53395767@N03,
220060570,70323761@N00,
9373116792,22490717@N02,
12324275443,40927340@N03,
6735913947,45940879@N04,
6378265855,67403447@N07,
8588027629,31915621@N04,
3678339808,7200789@N06,
11526001404,40143737@N02,
3348278205,40195741@N00,
5364753576,39372736@N04,
4934882110,20654194@N07,
5522171072,47882961@N05,
5020990474,29528454@N04,
263543189,29713047@N00,
9252701345,31341155@N07,
6162396368,7960563@N07,
9193247434,48973657@N00,
321399054,88607481@N00,
2660657473,15119648@N04,
4427920359,28567825@N03,
2568975142,32628328@N00,
3619203635,22182159@N03,
5878480385,64540855@N07,
4848874721,50946274@N02,
5936834044,23947420@N04,
6311997525,83207377@N00,
3807417921,12142259@N00,
7544170572,28752865@N08,
4858981501,17674930@N07,
4063338533,8967379@N08,
435369556,95572727@N00,
8253597157,79801136@N02,
4313935817,45460389@N07,
2326642490,22193699@N04,
2340467121,16230743@N06,
899712774,21222992@N00,
2795942099,40645538@N00,
2313946661,26127959@N00,
494769169,8070463@N03,
4981883195,45136553@N06,
5584905187,37010090@N04,
2331788186,49503002894@N01,
265259536,24183489@N00,
4012472150,39415781@N06,
2404587051,26782864@N00,
4760101524,25489182@N04,
8152731635,31246066@N04,
14622598,49968232@N00,
43486511,49968232@N00,
5635996198,33270497@N06,
12074427206,26479542@N04,
3842161463,24113168@N03,
5324147538,38838670@N08,
330052161,58141116@N00,
5306076207,27513492@N00,
3171486362,23322134@N02,
3000842361,37882873@N00,
5676349507,36766427@N05,
5109787576,95572727@N00,
2774465857,48784629@N00,
528570572,94852245@N00,
623280449,97544179@N00,
514157360,19475848@N00,
6051295739,83261600@N00,
5345249151,91256982@N00,
4270331644,32927801@N07,
7647491302,15119648@N04,
8607787915,18328073@N04,
1572263662,7327719@N06,
2712959896,37718677955@N01,
9736524387,27865228@N06,
12978050714,56594044@N06,
8571780775,60238824@N07,
5351497069,8363028@N08,
12030955356,8070463@N03,
10521689455,61290640@N08,
3198362396,28486074@N08,
8213722117,7992704@N05,
3349930272,72105154@N00,
5778011604,9161595@N03,
5455163681,38837659@N06,
9027419363,15323831@N05,
2349647540,22193699@N04,
7241972286,41346951@N05,
2665333776,15119648@N04,
7149676055,16204926@N08,
3797424898,16495223@N07,
4639240454,24847875@N05,
4236243003,8070463@N03,
508067016,62126383@N00,
1192559227,8865243@N02,
2510265793,26098878@N06,
4114402672,78425154@N00,
2453320525,22191301@N00,
8006483880,48399297@N04,
9425791638,15119648@N04,
8330024896,47626742@N07,
5526062814,10464429@N05,
479144519,70323761@N00,
12330108713,38134034@N04,
3090859361,70323761@N00,
3332511062,12187843@N07,
318219210,82381247@N00,
5962055607,40747162@N05,
3072782196,25289766@N07,
4748043421,37182073@N06,
6815493012,62845223@N00,
8448681316,40927340@N03,
5415398234,94852245@N00,
7283217074,13484951@N00,
4226161646,22662305@N04,
6109093277,28879181@N06,
3201323926,8525214@N06,
6940767416,56400353@N02,
2444093113,24749556@N08,
4397080134,47823583@N03,
38140827,96777571@N00,
7749903416,42004189@N02,
4413743621,39415781@N06,
8606957145,15426517@N07,
174945526,12426416@N00,
11729459463,57756296@N06,
3182915305,34170343@N02,
4347975722,33477557@N05,
8124661412,54217251@N05,
11472148096,10687935@N04,
6611125731,43109416@N00,
5009027687,36196762@N04,
2066367530,47637743@N00,
162864336,69033469@N00,
1341027869,95572727@N00,
1023239689,70323761@N00,
8092763842,51433305@N02,
176746201,48973657@N00,
3163060196,98535977@N00,
2396158229,22646823@N08,
10388195085,29350952@N06,
3922316959,21596099@N08,
2264895208,7708496@N05,
7869505900,31348155@N03,
854891836,94852245@N00,
4798760417,28433985@N06,
9823435696,40927340@N03,
4847279373,28047774@N04,
2399612313,29789073@N00,
9425798664,15119648@N04,
172651123,56367751@N00,
2068575960,52494613@N00,
3911845034,35147122@N00,
4865353114,10017016@N03,
8429050058,23249662@N03,
6960536397,38912465@N00,
4571357448,10101046@N06,
5534227193,45940879@N04,
11853516135,112494386@N08,
2385084652,99037763@N00,
9180926469,9333890@N05,
5175511671,16230215@N08,
2843943576,12691244@N06,
7647001652,15119648@N04,
10146091985,8070463@N03,
8432852019,16230215@N08,
8643486219,54563451@N08,
10034788666,38134034@N04,
11381629675,87284921@N00,
151021149,49968232@N00,
6184265934,26602074@N06,
5778590123,66347507@N00,
2938406383,94852245@N00,
8007055752,54563451@N08,
9348665165,67184449@N05,
10168749185,47035764@N03,
578071810,98528214@N00,
2670805387,15119648@N04,
4341564635,25541021@N00,
11515796245,56594044@N06,
5592121153,53371251@N08,
509308632,95572727@N00,
2932154983,50965924@N00,
4511242797,95572727@N00,
7814452270,22490717@N02,
6877028003,7798382@N03,
1796629153,27086465@N00,
2660695611,15119648@N04,
8154286422,83346641@N00,
4670195217,45172261@N05,
8115781602,61718807@N07,
11131309376,59852454@N03,
2662429428,95572727@N00,
6820688596,62845223@N00,
3971751738,12836528@N00,
6588279287,28634332@N05,
12369868593,39513508@N06,
342248556,73584213@N00,
3249438357,51035555243@N01,
3961002721,83346641@N00,
7956462928,12836528@N00,
5594187930,88603584@N00,
12700959633,7432018@N02,
5559117134,68134194@N00,
4824685573,12426416@N00,
7084758597,41942551@N02,
4100054857,40143737@N02,
6221797590,66603426@N05,
3471069195,32008531@N08,
515833418,49968232@N00,
3010738716,23912576@N05,
3231590676,51035555243@N01,
2289119983,44124401641@N01,
9108965135,43700165@N08,
7697077178,61033838@N04,
4075036206,35926259@N03,
3822930652,74684723@N00,
12638682834,41156309@N08,
3540109493,75133058@N00,
8134319895,8342753@N03,
7798684764,56052306@N06,
3333879288,25898159@N07,
2504590713,12836528@N00,
3152608765,31687107@N07,
6155867376,16230215@N08,
2046518954,84856173@N00,
5591147154,42507736@N02,
2204677106,13023474@N06,
4187465358,30982194@N05,
6286781026,65978013@N03,
9438899250,15119648@N04,
3217492064,29947781@N00,
4563516671,32345848@N07,
3607318316,15943387@N05,
451501780,31355686@N00,
185204476,70323761@N00,
6008908882,26296445@N05,
9026281488,48973657@N00,
8717638653,29057345@N04,
2218550947,8991878@N08,
5363296150,55287667@N02,
9735334993,40645538@N00,
4382428505,43021516@N06,
10715908056,71401718@N00,
5887460068,52499764@N00,
3017047291,28486074@N08,
2780750963,47757737@N00,
5979714428,37585279@N03,
208532652,60427415@N00,
9423031345,15119648@N04,
132022141,30918983@N00,
2451041115,8073928@N04,
1165594902,71453924@N00,
5823418060,95572727@N00,
1403196887,44124425616@N01,
4101546416,11632506@N04,
7552648284,9422878@N08,
10783715215,38134034@N04,
10982673886,44133834@N02,
1679648492,95572727@N00,
12128386153,23249662@N03,
9210023892,43700165@N08,
8693368996,48973657@N00,
172960899,56294293@N00,
489562957,49968232@N00,
9425797530,15119648@N04,
2542194201,25898159@N07,
3810282415,30925581@N02,
5789135393,36281822@N08,
12857667255,28502132@N05,
12147935215,63155157@N03,
8135256498,54563451@N08,
8380435743,61290640@N08,
2067004438,33839049@N00,
2269008530,88607481@N00,
183493221,97303475@N00,
3202388200,40582851@N00,
8197448624,8342753@N03,
7003871372,54719539@N04,
8291696699,27027945@N07,
3935122289,7202153@N03,
5344545329,43109416@N00,
2681592673,15119648@N04,
3644744742,30326207@N00,
6498483327,30931517@N03,
7187111342,8342753@N03,
8140390749,23249662@N03,
4201386372,34170343@N02,
3481159819,21400340@N05,
2665646764,15119648@N04,
2336433528,7668965@N04,
6991019825,64636777@N03,
3922106936,40143737@N02,
9446794405,13484951@N00,
10715753153,26479542@N04,
10380331584,8070463@N03,
6618437273,21560098@N06,
3444021138,28402283@N07,
12131448404,36692623@N06,
2346501818,7161407@N02,
8209197005,80487073@N00,
3538069820,88607481@N00,
5281274624,32135758@N02,
4231423777,29818924@N00,
2330551661,71401718@N00,
2858303148,28567825@N03,
5268909054,12836528@N00,
11293228765,48399297@N04,
4188226175,10362153@N03,
3669599505,99796131@N00,
7646992108,15119648@N04,
2922946345,9186017@N08,
8146047721,14146893@N08,
2088947297,15954109@N06,
11273614666,84894254@N03,
6524720951,71401718@N00,
9658827235,41141575@N03,
4441135651,16230215@N08,
4060068330,7202153@N03,
2514609181,19953384@N00,
13310268633,67575879@N03,
4200633745,34170343@N02,
404321726,73207064@N00,
9620903024,89718234@N05,
3355302410,30336501@N03,
748474951,7370302@N03,
5430292855,54535899@N02,
3431206354,10393601@N08,
2810122318,42835705@N00,
3383502486,14915523@N05,
6910803823,62588921@N07,
3525291187,34170343@N02,
6848647647,51234167@N08,
4403709015,55593929@N00,
6949858455,69743899@N07,
4508558888,13112347@N02,
1858377949,39804614253@N01,
1362473050,90667736@N00,
3611340397,22325431@N05,
7475785064,42875184@N08,
7692332464,46886434@N04,
4539616722,59398780@N00,
3053317840,82518118@N00,
7696427852,61033838@N04,
4857367739,36196762@N04,
